Today's Trade Activity for 45064813SCHW (Schwab Roth) on 7/11/24 15:02:39

Working Orders
Notes,,Time Placed,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,PRICE,,TIF,Mark,Status
,,7/3/24 10:38:17,STOCK,SELL,($530.01),TO CLOSE,FNGO,,,STOCK,TRG+6.00%,LMT,GTC_EXT,79.26,WAIT TRG
,,,TRG BY #1000917090628,,,,,,,,,,,,
,,7/3/24 10:38:17,STOCK,BUY,$500.01,TO OPEN,FNGO,,,STOCK,BID+.00,LMT,GTC,79.26,WAIT COND
,,7/3/24 10:38:17,STOCK,SELL,($530.01),TO CLOSE,FNGO,,,STOCK,TRG+6.00%,LMT,GTC_EXT,79.26,WAIT TRG
,,,TRG BY #1000917090634,,,,,,,,,,,,
,,7/3/24 10:38:17,STOCK,BUY,$500.01,TO OPEN,FNGO,,,STOCK,BID+.00,LMT,GTC,79.26,WAIT TRG
,,,TRG BY #1000917090633,,,,,,,,,,,,
,,7/3/24 10:38:17,STOCK,SELL,($530.01),TO CLOSE,FNGO,,,STOCK,TRG+6.00%,LMT,GTC_EXT,79.26,WAIT TRG
,,,TRG BY #1000917090632,,,,,,,,,,,,
,,7/3/24 10:36:11,STOCK,BUY,$500.00,TO OPEN,FNGO,,,STOCK,BID+.00,LMT,GTC,79.26,WAIT TRG
,,,TRG BY #1000917090447,,,,,,,,,,,,
,,7/3/24 10:36:11,STOCK,SELL,-6,TO CLOSE,FNGO,,,STOCK,TRG+6.00%,LMT,GTC_EXT,79.26,WORKING
,,,TRG BY #1000917090446,,,,,,,,84.23,LMT,,,
,,7/3/24 10:36:11,STOCK,SELL,($530.00),TO CLOSE,FNGO,,,STOCK,TRG+6.00%,LMT,GTC_EXT,79.26,WAIT TRG
,,,TRG BY #1000917090452,,,,,,,,,,,,
,,7/3/24 10:36:11,STOCK,BUY,$500.00,TO OPEN,FNGO,,,STOCK,BID+.00,LMT,GTC,79.26,WAIT TRG
,,,TRG BY #1000917090451,,,,,,,,,,,,
,,7/3/24 10:36:11,STOCK,SELL,($530.00),TO CLOSE,FNGO,,,STOCK,TRG+6.00%,LMT,GTC_EXT,79.26,WAIT TRG
,,,TRG BY #1000917090450,,,,,,,,,,,,
,,7/3/24 10:36:11,STOCK,BUY,$500.00,TO OPEN,FNGO,,,STOCK,BID+.00,LMT,GTC,79.26,WAIT TRG
,,,TRG BY #1000917090449,,,,,,,,,,,,
,,7/3/24 10:36:11,STOCK,SELL,($530.00),TO CLOSE,FNGO,,,STOCK,TRG+6.00%,LMT,GTC_EXT,79.26,WAIT TRG
,,,TRG BY #1000917090448,,,,,,,,,,,,
,,6/18/24 19:19:59,STOCK,SELL,($535.01),TO CLOSE,CONL,,,ETF,TRG+7.00%,LMT,GTC_EXT,41.89,WAIT TRG
,,,TRG BY #1000795958582,,,,,,,,,,,,
,,6/18/24 19:19:59,STOCK,BUY,$500.01,TO OPEN,CONL,,,ETF,BID+.00,LMT,GTC,41.89,WAIT TRG
,,,TRG BY #1000795958581,,,,,,,,,,,,
,,6/18/24 19:19:59,STOCK,SELL,($535.01),TO CLOSE,CONL,,,ETF,TRG+7.00%,LMT,GTC_EXT,41.89,WAIT TRG
,,,TRG BY #1000795958580,,,,,,,,,,,,
,,6/18/24 19:19:59,STOCK,BUY,$500.01,TO OPEN,CONL,,,ETF,BID+.00,LMT,GTC,41.89,WAIT TRG
,,,TRG BY #1000795958579,,,,,,,,,,,,
,,6/18/24 19:19:59,STOCK,SELL,($535.01),TO CLOSE,CONL,,,ETF,TRG+7.00%,LMT,GTC_EXT,41.89,WAIT TRG
,,,TRG BY #1000795958578,,,,,,,,,,,,
,,6/18/24 19:19:59,STOCK,BUY,$500.01,TO OPEN,CONL,,,ETF,BID+.00,LMT,GTC,41.89,WAIT TRG
,,,TRG BY #1000795958577,,,,,,,,,,,,
,,6/18/24 19:19:59,STOCK,SELL,-9,TO CLOSE,CONL,,,ETF,TRG+7.00%,LMT,GTC_EXT,41.89,WORKING
,,,TRG BY #1000795958576,,,,,,,,54.09,LMT,,,
,,6/18/24 19:13:39,STOCK,SELL,($535.00),TO CLOSE,CONL,,,ETF,TRG+7.00%,LMT,GTC_EXT,41.89,WAIT TRG
,,,TRG BY #1000795958506,,,,,,,,,,,,
,,6/18/24 19:13:39,STOCK,BUY,$500.00,TO OPEN,CONL,,,ETF,BID+.00,LMT,GTC,41.89,WAIT TRG
,,,TRG BY #1000795958505,,,,,,,,,,,,
,,6/18/24 19:13:39,STOCK,SELL,($535.00),TO CLOSE,CONL,,,ETF,TRG+7.00%,LMT,GTC_EXT,41.89,WAIT TRG
,,,TRG BY #1000795958504,,,,,,,,,,,,
,,6/18/24 19:13:39,STOCK,BUY,$500.00,TO OPEN,CONL,,,ETF,BID+.00,LMT,GTC,41.89,WAIT TRG
,,,TRG BY #1000795958503,,,,,,,,,,,,
,,6/18/24 19:13:39,STOCK,SELL,($535.00),TO CLOSE,CONL,,,ETF,TRG+7.00%,LMT,GTC_EXT,41.89,WAIT TRG
,,,TRG BY #1000795958502,,,,,,,,,,,,
,,6/18/24 19:13:39,STOCK,BUY,$500.00,TO OPEN,CONL,,,ETF,BID+.00,LMT,GTC,41.89,WAIT TRG
,,,TRG BY #1000795958501,,,,,,,,,,,,
,,6/18/24 19:13:39,STOCK,SELL,-9,TO CLOSE,CONL,,,ETF,TRG+7.00%,LMT,GTC_EXT,41.89,WORKING
,,,TRG BY #1000795958500,,,,,,,,54.09,LMT,,,
,,7/9/24 06:26:41,STOCK,BUY,$500.01,TO OPEN,CAMT,,,STOCK,BID+.00,LMT,GTC,129.32,WAIT TRG
,,,TRG BY #1000946786536,,,,,,,,,,,,
,,7/9/24 06:26:41,STOCK,SELL,($510.01),TO CLOSE,CAMT,,,STOCK,TRG+2.00%,LMT,GTC_EXT,129.32,WAIT TRG
,,,TRG BY #1000946786537,,,,,,,,,,,,
,,7/9/24 06:26:41,STOCK,SELL,-3,TO CLOSE,CAMT,,,STOCK,TRG+2.00%,LMT,GTC_EXT,129.32,WORKING
,,,TRG BY #1000946786531,,,,,,,,134.68,LMT,,,
,,7/9/24 06:26:41,STOCK,BUY,$500.01,TO OPEN,CAMT,,,STOCK,BID+.00,LMT,GTC,129.32,WAIT TRG
,,,TRG BY #1000946786534,,,,,,,,,,,,
,,7/9/24 06:26:41,STOCK,SELL,($510.01),TO CLOSE,CAMT,,,STOCK,TRG+2.00%,LMT,GTC_EXT,129.32,WAIT TRG
,,,TRG BY #1000946786535,,,,,,,,,,,,
,,7/9/24 06:26:41,STOCK,BUY,$500.01,TO OPEN,CAMT,,,STOCK,BID+.00,LMT,GTC,129.32,WAIT TRG
,,,TRG BY #1000946786532,,,,,,,,,,,,
,,7/9/24 06:26:41,STOCK,SELL,($510.01),TO CLOSE,CAMT,,,STOCK,TRG+2.00%,LMT,GTC_EXT,129.32,WAIT TRG
,,,TRG BY #1000946786533,,,,,,,,,,,,
,,7/9/24 06:25:23,STOCK,SELL,($510.00),TO CLOSE,CAMT,,,STOCK,TRG+2.00%,LMT,GTC_EXT,129.32,WAIT TRG
,,,TRG BY #1000946786504,,,,,,,,,,,,
,,7/9/24 06:25:23,STOCK,SELL,-3,TO CLOSE,CAMT,,,STOCK,TRG+2.00%,LMT,GTC_EXT,129.32,WORKING
,,,TRG BY #1000946786498,,,,,,,,139.19,LMT,,,
,,7/9/24 06:25:23,STOCK,BUY,$500.00,TO OPEN,CAMT,,,STOCK,BID+.00,LMT,GTC,129.32,WAIT TRG
,,,TRG BY #1000946786499,,,,,,,,,,,,
,,7/9/24 06:25:23,STOCK,SELL,($510.00),TO CLOSE,CAMT,,,STOCK,TRG+2.00%,LMT,GTC_EXT,129.32,WAIT TRG
,,,TRG BY #1000946786502,,,,,,,,,,,,
,,7/9/24 06:25:23,STOCK,BUY,$500.00,TO OPEN,CAMT,,,STOCK,BID+.00,LMT,GTC,129.32,WAIT TRG
,,,TRG BY #1000946786503,,,,,,,,,,,,
,,7/9/24 06:25:23,STOCK,SELL,($510.00),TO CLOSE,CAMT,,,STOCK,TRG+2.00%,LMT,GTC_EXT,129.32,WAIT TRG
,,,TRG BY #1000946786500,,,,,,,,,,,,
,,7/9/24 06:25:23,STOCK,BUY,$500.00,TO OPEN,CAMT,,,STOCK,BID+.00,LMT,GTC,129.32,WAIT TRG
,,,TRG BY #1000946786501,,,,,,,,,,,,
,,6/29/24 18:10:31,STOCK,SELL,-15,TO CLOSE,BITX,,,ETF,TRG+6.00%,LMT,GTC_EXT,28.64,WORKING
,,,TRG BY #1000885191475,,,,,,,,33.67,LMT,,,
,,7/9/24 11:34:32,STOCK,SELL,($515.01),TO CLOSE,ASTS,,,STOCK,TRG+3.00%,LMT,GTC_EXT,11.90,WAIT TRG
,,,TRG BY #1000954270591,,,,,,,,,,,,
,,7/9/24 11:34:32,STOCK,BUY,$500.01,TO OPEN,ASTS,,,STOCK,BID+.00,LMT,GTC,11.90,WAIT TRG
,,,TRG BY #1000954270590,,,,,,,,,,,,
,,7/9/24 11:34:32,STOCK,SELL,($515.01),TO CLOSE,ASTS,,,STOCK,TRG+3.00%,LMT,GTC_EXT,11.90,WAIT TRG
,,,TRG BY #1000954270589,,,,,,,,,,,,
,,7/9/24 11:34:32,STOCK,BUY,$500.01,TO OPEN,ASTS,,,STOCK,BID+.00,LMT,GTC,11.90,WAIT COND
,,7/9/24 11:34:32,STOCK,SELL,($515.01),TO CLOSE,ASTS,,,STOCK,TRG+3.00%,LMT,GTC_EXT,11.90,WAIT TRG
,,,TRG BY #1000954270595,,,,,,,,,,,,
,,7/9/24 11:34:32,STOCK,BUY,$500.01,TO OPEN,ASTS,,,STOCK,BID+.00,LMT,GTC,11.90,WAIT TRG
,,,TRG BY #1000954270594,,,,,,,,,,,,
,,7/9/24 11:34:32,STOCK,SELL,($515.01),TO CLOSE,ASTS,,,STOCK,TRG+3.00%,LMT,GTC_EXT,11.90,WAIT TRG
,,,TRG BY #1000954270593,,,,,,,,,,,,
,,7/9/24 11:34:32,STOCK,BUY,$500.01,TO OPEN,ASTS,,,STOCK,BID+.00,LMT,GTC,11.90,WAIT TRG
,,,TRG BY #1000954270592,,,,,,,,,,,,
,,7/9/24 11:33:07,STOCK,SELL,($515.00),TO CLOSE,ASTS,,,STOCK,TRG+3.00%,LMT,GTC_EXT,11.90,WAIT TRG
,,,TRG BY #1000954270479,,,,,,,,,,,,
,,7/9/24 11:33:07,STOCK,BUY,$500.00,TO OPEN,ASTS,,,STOCK,BID+.00,LMT,GTC,11.90,WAIT TRG
,,,TRG BY #1000954270478,,,,,,,,,,,,
,,7/9/24 11:33:07,STOCK,SELL,-42,TO CLOSE,ASTS,,,STOCK,TRG+3.00%,LMT,GTC_EXT,11.90,WORKING
,,,TRG BY #1000954270477,,,,,,,,12.26,LMT,,,
,,7/9/24 11:33:07,STOCK,SELL,($515.00),TO CLOSE,ASTS,,,STOCK,TRG+3.00%,LMT,GTC_EXT,11.90,WAIT TRG
,,,TRG BY #1000954270483,,,,,,,,,,,,
,,7/9/24 11:33:07,STOCK,BUY,$500.00,TO OPEN,ASTS,,,STOCK,BID+.00,LMT,GTC,11.90,WAIT TRG
,,,TRG BY #1000954270482,,,,,,,,,,,,
,,7/9/24 11:33:07,STOCK,SELL,($515.00),TO CLOSE,ASTS,,,STOCK,TRG+3.00%,LMT,GTC_EXT,11.90,WAIT TRG
,,,TRG BY #1000954270481,,,,,,,,,,,,
,,7/9/24 11:33:07,STOCK,BUY,$500.00,TO OPEN,ASTS,,,STOCK,BID+.00,LMT,GTC,11.90,WAIT TRG
,,,TRG BY #1000954270480,,,,,,,,,,,,
,,7/9/24 06:37:54,STOCK,SELL,($510.01),TO CLOSE,AMZN,,,STOCK,TRG+2.00%,LMT,GTC_EXT,195.06,WAIT TRG
,,,TRG BY #1000946786634,,,,,,,,,,,,
,,7/9/24 06:37:54,STOCK,BUY,$500.01,TO OPEN,AMZN,,,STOCK,BID+.00,LMT,GTC,195.06,WAIT TRG
,,,TRG BY #1000946786635,,,,,,,,,,,,
,,7/9/24 06:37:54,STOCK,SELL,($510.01),TO CLOSE,AMZN,,,STOCK,TRG+2.00%,LMT,GTC_EXT,195.06,WAIT TRG
,,,TRG BY #1000946786632,,,,,,,,,,,,
,,7/9/24 06:37:54,STOCK,BUY,$500.01,TO OPEN,AMZN,,,STOCK,BID+.00,LMT,GTC,195.06,WAIT TRG
,,,TRG BY #1000946786633,,,,,,,,,,,,
,,7/9/24 06:37:54,STOCK,SELL,($510.01),TO CLOSE,AMZN,,,STOCK,TRG+2.00%,LMT,GTC_EXT,195.06,WAIT TRG
,,,TRG BY #1000946786638,,,,,,,,,,,,
,,7/9/24 06:37:54,STOCK,SELL,($510.01),TO CLOSE,AMZN,,,STOCK,TRG+2.00%,LMT,GTC_EXT,195.06,WAIT TRG
,,,TRG BY #1000946786636,,,,,,,,,,,,
,,7/9/24 06:37:54,STOCK,BUY,$500.01,TO OPEN,AMZN,,,STOCK,BID+.00,LMT,GTC,195.06,WAIT TRG
,,,TRG BY #1000946786637,,,,,,,,,,,,
,,7/9/24 06:37:54,STOCK,BUY,$500.01,TO OPEN,AMZN,,,STOCK,BID+.00,LMT,GTC,195.06,WAIT COND
,,7/9/24 06:36:19,STOCK,BUY,$500.00,TO OPEN,AMZN,,,STOCK,BID+.00,LMT,GTC,195.06,WAIT TRG
,,,TRG BY #1000946786610,,,,,,,,,,,,
,,7/9/24 06:36:19,STOCK,SELL,($510.00),TO CLOSE,AMZN,,,STOCK,TRG+2.00%,LMT,GTC_EXT,195.06,WAIT TRG
,,,TRG BY #1000946786611,,,,,,,,,,,,
,,7/9/24 06:36:19,STOCK,BUY,$500.00,TO OPEN,AMZN,,,STOCK,BID+.00,LMT,GTC,195.06,WAIT TRG
,,,TRG BY #1000946786608,,,,,,,,,,,,
,,7/9/24 06:36:19,STOCK,SELL,($510.00),TO CLOSE,AMZN,,,STOCK,TRG+2.00%,LMT,GTC_EXT,195.06,WAIT TRG
,,,TRG BY #1000946786609,,,,,,,,,,,,
,,7/9/24 06:36:19,STOCK,BUY,$500.00,TO OPEN,AMZN,,,STOCK,BID+.00,LMT,GTC,195.06,WAIT TRG
,,,TRG BY #1000946786612,,,,,,,,,,,,
,,7/9/24 06:36:19,STOCK,SELL,($510.00),TO CLOSE,AMZN,,,STOCK,TRG+2.00%,LMT,GTC_EXT,195.06,WAIT TRG
,,,TRG BY #1000946786613,,,,,,,,,,,,
,,7/9/24 06:36:19,STOCK,SELL,-2,TO CLOSE,AMZN,,,STOCK,TRG+2.00%,LMT,GTC_EXT,195.06,WORKING
,,,TRG BY #1000946786607,,,,,,,,198.68,LMT,,,
,,7/9/24 06:41:33,STOCK,SELL,($510.01),TO CLOSE,ACLX,,,STOCK,TRG+2.00%,LMT,GTC_EXT,59.28,WAIT TRG
,,,TRG BY #1000946786688,,,,,,,,,,,,
,,7/9/24 06:41:33,STOCK,SELL,($510.01),TO CLOSE,ACLX,,,STOCK,TRG+2.00%,LMT,GTC_EXT,59.28,WAIT TRG
,,,TRG BY #1000946786682,,,,,,,,,,,,
,,7/9/24 06:41:33,STOCK,BUY,$500.01,TO OPEN,ACLX,,,STOCK,BID+.00,LMT,GTC,59.28,WAIT TRG
,,,TRG BY #1000946786683,,,,,,,,,,,,
,,7/9/24 06:41:33,STOCK,BUY,$500.01,TO OPEN,ACLX,,,STOCK,BID+.00,LMT,GTC,59.28,WAIT COND
,,7/9/24 06:41:33,STOCK,SELL,($510.01),TO CLOSE,ACLX,,,STOCK,TRG+2.00%,LMT,GTC_EXT,59.28,WAIT TRG
,,,TRG BY #1000946786686,,,,,,,,,,,,
,,7/9/24 06:41:33,STOCK,BUY,$500.01,TO OPEN,ACLX,,,STOCK,BID+.00,LMT,GTC,59.28,WAIT TRG
,,,TRG BY #1000946786687,,,,,,,,,,,,
,,7/9/24 06:41:33,STOCK,SELL,($510.01),TO CLOSE,ACLX,,,STOCK,TRG+2.00%,LMT,GTC_EXT,59.28,WAIT TRG
,,,TRG BY #1000946786684,,,,,,,,,,,,
,,7/9/24 06:41:33,STOCK,BUY,$500.01,TO OPEN,ACLX,,,STOCK,BID+.00,LMT,GTC,59.28,WAIT TRG
,,,TRG BY #1000946786685,,,,,,,,,,,,
,,7/9/24 06:40:21,STOCK,SELL,($510.00),TO CLOSE,ACLX,,,STOCK,TRG+2.00%,LMT,GTC_EXT,59.28,WAIT TRG
,,,TRG BY #1000946786664,,,,,,,,,,,,
,,7/9/24 06:40:21,STOCK,BUY,$500.00,TO OPEN,ACLX,,,STOCK,BID+.00,LMT,GTC,59.28,WAIT COND
,,,TRG BY #1000946786659,,,,,,,,,,,,
,,7/9/24 06:40:21,STOCK,SELL,($510.00),TO CLOSE,ACLX,,,STOCK,TRG+2.00%,LMT,GTC_EXT,59.28,WAIT TRG
,,,TRG BY #1000946786662,,,,,,,,,,,,
,,7/9/24 06:40:21,STOCK,BUY,$500.00,TO OPEN,ACLX,,,STOCK,BID+.00,LMT,GTC,59.28,WAIT TRG
,,,TRG BY #1000946786663,,,,,,,,,,,,
,,7/9/24 06:40:21,STOCK,SELL,($510.00),TO CLOSE,ACLX,,,STOCK,TRG+2.00%,LMT,GTC_EXT,59.28,WAIT TRG
,,,TRG BY #1000946786660,,,,,,,,,,,,
,,7/9/24 06:40:21,STOCK,BUY,$500.00,TO OPEN,ACLX,,,STOCK,BID+.00,LMT,GTC,59.28,WAIT TRG
,,,TRG BY #1000946786661,,,,,,,,,,,,

Filled Orders
,,Exec Time,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,Price,Net Price,Order Type
,,7/11/24 14:01:52,STOCK,SELL,-4,TO CLOSE,NVDL,,,ETF,75.64,75.64,LMT
,,7/11/24 13:48:01,STOCK,BUY,+6,TO OPEN,FNGO,,,STOCK,79.46,79.46,LMT
,,7/11/24 13:25:03,STOCK,BUY,+4,TO OPEN,NVDL,,,ETF,74.15,74.15,LMT
,,7/11/24 11:41:42,STOCK,BUY,+7,TO OPEN,SOXL,,,ETF,63.47,63.47,LMT
,,7/11/24 11:40:16,STOCK,BUY,+4,TO OPEN,TQQQ,,,ETF,80.49,80.49,LMT
,,7/11/24 11:40:16,STOCK,BUY,+2,TO OPEN,TQQQ,,,ETF,80.49,80.49,LMT
,,7/11/24 11:10:09,STOCK,BUY,+6,TO OPEN,NVDL,,,ETF,76.23,76.23,LMT
,,7/11/24 11:00:30,STOCK,BUY,+2,TO OPEN,AMZN,,,STOCK,194.78,194.78,LMT
,,7/11/24 09:10:46,STOCK,BUY,+2,TO OPEN,CAMT,,,STOCK,132.03,132.03,LMT
,,7/11/24 09:10:46,STOCK,BUY,+1,TO OPEN,CAMT,,,STOCK,132.03,132.03,LMT

Canceled Orders
Notes,,Time Canceled,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,PRICE,,TIF,Status

Rolling Strategies
Covered Call Position,New Exp,Call By,Begin (Days),Order Price,Active Time,Move to MKT Time,Status
